Academic Year,College Name,Sector Group,Headcount,Amount
2009,ONONDAGA COMMUNITY COLLEGE,4-SUNY CC,149,"$288,178.19 "
2009,NIAGARA UNIVERSITY,5-INDEPENDENT,146,"$175,629.46 "
2009,MANHATTAN COLLEGE,5-INDEPENDENT,142,"$359,704.35 "
2009,HAMILTON COLLEGE,5-INDEPENDENT,140,"$143,216.40 "
2009,HOUGHTON COLLEGE,5-INDEPENDENT,135,"$134,857.20 "
2009,COLLEGE OF SAINT ROSE,5-INDEPENDENT,133,"$223,607.38 "
2009,UNION COLLEGE,5-INDEPENDENT,130,"$141,970.14 "
2009,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,129,"$111,450.40 "
2009,SUC EMPIRE STATE COLLEGE,3-SUNY SO,128,"$380,433.22 "
2009,ELMIRA COLLEGE,5-INDEPENDENT,125,"$166,325.40 "
2009,HOBART AND WILLIAM SMITH COLLEGES,5-INDEPENDENT,125,"$110,775.10 "
2009,TOURO COLLEGE,5-INDEPENDENT,117,"$161,863.61 "
2009,SKIDMORE COLLEGE,5-INDEPENDENT,115,"$131,702.80 "
2009,ST JOSEPHS COLLEGE,5-INDEPENDENT,114,"$196,844.48 "
2009,CUNY COL STATEN ISLAND,1-CUNY SR,107,"$232,112.06 "
2009,PACE UNIVERSITY,5-INDEPENDENT,105,"$160,980.32 "
2009,NEW YORK INST TECH 4YR,5-INDEPENDENT,103,"$114,663.75 "
2009,CUNY NYC COLLEGE OF TECHNOLOGY,1-CUNY SR,99,"$89,634.30 "
2009,SUC ENV SCI&FORESTRY,3-SUNY SO,99,"$93,474.52 "
2009,SUFFOLK COMMUNITY COLLEGE,4-SUNY CC,93,"$274,360.28 "
2009,CUNY MANHATTAN CC,2-CUNY CC,88,"$99,318.95 "
2009,IONA COLLEGE,5-INDEPENDENT,88,"$250,800.30 "
2009,COLUMBIA UNIV SCH ENGINEERING,5-INDEPENDENT,87,"$83,000.00 "
2009,DAEMEN COLLEGE,5-INDEPENDENT,83,"$100,866.77 "
2009,SYRACUSE UNIV UTICA COLLEGE,5-INDEPENDENT,82,"$76,463.78 "
2009,ST BONAVENTURE UNIVERSITY,5-INDEPENDENT,81,"$100,795.84 "
2009,JAMESTOWN COMMUNITY COLLEGE,4-SUNY CC,76,"$118,712.06 "
2009,ROBERTS WESLEYAN COLLEGE,5-INDEPENDENT,75,"$77,635.54 "
2009,FINGER LAKES COMMUNITY COLLEGE,4-SUNY CC,74,"$129,428.10 "
2009,YESHIVA UNIVERSITY,5-INDEPENDENT,73,"$77,030.00 "
2009,JEFFERSON COMMUNITY COLLEGE,4-SUNY CC,71,"$107,015.97 "
2009,CUNY YORK COLLEGE,1-CUNY SR,68,"$58,721.36 "
2009,CUNY KINGSBOROUGH CC,2-CUNY CC,68,"$109,030.90 "
2009,MOHAWK VALLEY COMMUNITY COLLEGE,4-SUNY CC,65,"$112,839.02 "
2009,HUDSON VALLEY COMMUNITY COLLEGE,4-SUNY CC,61,"$63,718.72 "
2009,SUC PURCHASE,3-SUNY SO,60,"$133,731.12 "
2009,HARTWICK COLLEGE,5-INDEPENDENT,58,"$85,513.80 "
2009,MOLLOY COLLEGE,5-INDEPENDENT,58,"$216,978.52 "
2009,PACE UNIVERSITY WESTCHESTER,5-INDEPENDENT,58,"$194,995.99 "
2009,WAGNER COLLEGE,5-INDEPENDENT,57,"$152,340.63 "
2009,SUNY INSTITUTE OF TECHNOLOGY,3-SUNY SO,56,"$67,359.73 "
2009,NASSAU COMMUNITY COLLEGE,4-SUNY CC,56,"$206,648.56 "
2009,D'YOUVILLE COLLEGE,5-INDEPENDENT,55,"$82,333.05 "
2009,ADIRONDACK COMMUNITY COLLEGE,4-SUNY CC,54,"$72,390.97 "
2009,CORNING COMMUNITY COLLEGE,4-SUNY CC,54,"$108,184.44 "
2009,NIAGARA COMMUNITY COLLEGE,4-SUNY CC,53,"$97,057.19 "
2009,ALFRED UNIVERSITY,5-INDEPENDENT,53,"$42,000.00 "
2009,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,52,"$243,838.43 "
2009,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,51,"$51,757.70 "
2009,BARD COLLEGE,5-INDEPENDENT,51,"$39,645.00 "
2009,CUNY LAGUARDIA CC,2-CUNY CC,50,"$64,728.18 "
2009,COL OF MT ST VINCENT 4YR SEM,5-INDEPENDENT,50,"$140,997.75 "
2009,COOPER UNION ADVNCMT SCI ART,5-INDEPENDENT,49,"$44,175.00 "
2009,KEUKA COLLEGE,5-INDEPENDENT,46,"$57,806.30 "
2009,ST FRANCIS COLLEGE,5-INDEPENDENT,45,"$120,006.10 "
2009,ORANGE COUNTY COMMUNITY COLLEGE,4-SUNY CC,44,"$150,407.08 "
2009,PRATT INSTITUTE,5-INDEPENDENT,44,"$28,985.00 "
2009,WELLS COLLEGE,5-INDEPENDENT,44,"$36,155.10 "
2009,FASHION INST TECH-LOWER DIVISION,4-SUNY CC,43,"$75,127.30 "
2009,MERCY COLLEGE,5-INDEPENDENT,43,"$66,028.11 "
2009,CUNY QUEENSBOROUGH CC,2-CUNY CC,42,"$34,440.59 "
2009,GENESEE COMMUNITY COLLEGE,4-SUNY CC,40,"$67,138.30 "
2009,THE SAGE COLLEGES,5-INDEPENDENT,40,"$35,005.21 "
2009,BERKELEY COLLEGE,6-BUS. DEGREE,39,"$101,926.04 "
2009,CUNY BRONX CC,2-CUNY CC,38,"$29,173.70 "
2009,MORRISVILLE STATE COLLEGE,3-SUNY SO,38,"$73,582.29 "
2009,BROOME COMMUNITY COLLEGE,4-SUNY CC,38,"$31,316.48 "
2009,WESTCHESTER COMMUNITY COLLEGE,4-SUNY CC,38,"$85,685.17 "
2009,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,37,"$68,656.61 "
2009,ALFRED UNIVERSITY,3-SUNY SO,36,"$25,986.00 "
2009,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,36,"$106,648.67 "
2009,ST THOMAS AQUINAS COLLEGE,5-INDEPENDENT,36,"$93,359.30 "
2009,SUNY COLLEGE OF TECH AT ALFRED,3-SUNY SO,35,"$41,308.32 "
2009,MANHATTANVILLE COLLEGE,5-INDEPENDENT,35,"$111,820.38 "
2009,MEDAILLE COLLEGE,5-INDEPENDENT,35,"$40,967.85 "
2009,TOMPKINS CORTLAND COMM COLLEGE,4-SUNY CC,34,"$51,957.58 "
2009,DOWLING COLLEGE,5-INDEPENDENT,34,"$114,755.89 "
2009,ST JOSEPHS COLLEGE,5-INDEPENDENT,34,"$47,924.75 "
2009,CAZENOVIA COLLEGE,5-INDEPENDENT,32,"$29,565.50 "
2009,SUNY COBLESKILL,3-SUNY SO,31,"$54,155.17 "
2009,SUNY COLLEGE AT OLD WESTBURY (UG),3-SUNY SO,31,"$62,989.53 "
2009,CUNY MEDGER EVERS COLLEGE,1-CUNY SR,30,"$34,281.01 "
2009,DUTCHESS COMMUNITY COLLEGE,4-SUNY CC,30,"$60,530.47 "
2009,COLL OF NEW ROCHELLE NEW RESOURCE,5-INDEPENDENT,29,"$26,246.15 "
2009,SUNY STONY BROOK,3-SUNY SO,28,"$133,132.61 "
2009,SCHOOL OF VISUAL ARTS,6-BUS. DEGREE,28,"$109,481.26 "
2009,FASHION INST TECH UPPER DIVISION,4-SUNY CC,27,"$38,307.66 "
2009,THE NEW SCHOOL,5-INDEPENDENT,27,"$53,878.50 "
2009,SARAH LAWRENCE COLLEGE,5-INDEPENDENT,26,"$31,918.20 "
2009,SUNY MARITIME COLLEGE,3-SUNY SO,25,"$165,144.27 "
2009,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,24,"$56,139.65 "
2009,CAYUGA COMMUNITY COLLEGE,4-SUNY CC,23,"$46,224.43 "
2009,SUNY BUFFALO,3-SUNY SO,21,"$73,833.66 "
2009,ROCKLAND COMMUNITY COLLEGE,4-SUNY CC,21,"$72,109.85 "
2009,TROCAIRE COLLEGE,5-INDEPENDENT,21,"$36,709.34 "
2009,CUNY JOHN JAY COLLEGE GRAD,1-CUNY SR,20,"$51,672.97 "
2009,CUNY HOSTOS CC,2-CUNY CC,20,"$20,773.04 "
2009,MONROE COLLEGE,6-BUS. DEGREE,20,"$67,238.79 "
2009,TECHNICAL CAREER INSTITUTES,6-BUS. DEGREE,20,"$36,939.51 "
2009,SUNY COLLEGE OF TECH FARMINGDALE,3-SUNY SO,19,"$90,510.86 "
2009,CLINTON COMMUNITY COLLEGE,4-SUNY CC,19,"$44,058.32 "
2009,NYACK COLLEGE,5-INDEPENDENT,19,"$31,780.00 "
2009,FULTON MONTGOMERY COMM COLLEGE,4-SUNY CC,18,"$25,620.18 "
2009,MONROE COLLEGE,6-BUS. DEGREE,18,"$68,173.19 "
2009,HERKIMER COMMUNITY COLLEGE,4-SUNY CC,17,"$13,956.70 "
2009,THE SAGE COLLEGES,5-INDEPENDENT,17,"$204,001.87 "
2009,VAUGHN COLL AERONAUTICS TECH,5-INDEPENDENT,17,"$17,222.64 "
2009,SUNY COBLESKILL,3-SUNY SO,16,"$33,284.76 "
2009,EXCELSIOR COLLEGE,5-INDEPENDENT,16,"$12,796.85 "
2009,NEW YORK UNIVERSITY GRAD,5-INDEPENDENT,16,"$126,568.91 "
2009,ROBERTS WESLEYAN COLLEGE-GRAD,5-INDEPENDENT,16,"$258,397.16 "
2009,SUNY COLLEGE OF TECH AT CANTON,3-SUNY SO,15,"$24,633.77 "
2009,SCHENECTADY COUNTY COMM COLLEGE,4-SUNY CC,15,"$14,682.78 "
2009,MARYMOUNT MANHATTAN COLLEGE,5-INDEPENDENT,15,"$14,145.10 "
2009,ULSTER COMMUNITY COLLEGE,4-SUNY CC,14,"$11,618.40 "
2009,PAUL SMITHS COLLEGE,5-INDEPENDENT,14,"$28,368.40 "
2009,COLUMBIA-GREENE COMMUNITY COLLEGE,4-SUNY CC,13,"$19,503.96 "
2009,CONCORDIA COLLEGE,5-INDEPENDENT,13,"$123,583.40 "
2009,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,13,"$23,347.55 "
2009,DAEMEN COLLEGE GRAD,5-INDEPENDENT,13,"$134,052.60 "
2009,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,13,"$13,520.00 "
2009,WEBB INST OF NAVAL ARCH.,5-INDEPENDENT,13,"$7,350.00 "
2009,BERKELEY COLLEGE,6-BUS. DEGREE,13,"$30,676.44 "
2009,CUNY  BARUCH COLL GRAD,1-CUNY SR,12,"$36,271.40 "
2009,CUNY QUEENS COLLEGE GRAD,1-CUNY SR,12,"$17,259.70 "
2009,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,12,"$37,645.47 "
2009,LAB INST OF MERCHANDISING,6-BUS. DEGREE,12,"$45,939.00 "
2009,BRYANT & STRATTON ALBANY,6-BUS. DEGREE,11,"$47,998.45 "
2009,BRYANT & STRATTON ROCHESTER,6-BUS. DEGREE,11,"$36,108.23 "
2009,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,11,"$36,127.70 "
2009,COLUMBIA UNIV,5-INDEPENDENT,10,"$32,798.15 "
2009,HILBERT COLLEGE,5-INDEPENDENT,10,"$16,893.75 "
2009,LONG ISLAND UNIVERSITY,5-INDEPENDENT,10,"$32,295.12 "
2009,SUC BUFFALO,3-SUNY SO,9,"$18,675.62 "
2009,SUNY COLLEGE OF TECH AT DELHI,3-SUNY SO,9,"$30,234.15 "
2009,NORTH COUNTRY COMMUNITY COLLEGE,4-SUNY CC,9,"$15,268.30 "
2009,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,9,"$11,321.89 "
2009,MORRISVILLE STATE COLLEGE,3-SUNY SO,8,"$8,956.17 "
2009,SUC EMPIRE STATE COLLEGE,3-SUNY SO,8,"$17,442.27 "
2009,SUNY AT ALBANY GRAD,3-SUNY SO,8,"$22,690.24 "
2009,SUNY BUFFALO,3-SUNY SO,8,"$35,489.47 "
2009,DOMINICAN COLLEGE OF BLAUVELT,5-INDEPENDENT,8,"$22,100.00 "
2009,EXCELSIOR COLLEGE GRAD,5-INDEPENDENT,8,"$61,666.24 "
2009,FIVE TOWNS COLLEGE,6-BUS. DEGREE,8,"$22,785.50 "
2009,SUNY BINGHAMTON(GRAD),3-SUNY SO,7,"$38,465.01 "
2009,SUNY INSTITUTE OF TECHNOLOGY,3-SUNY SO,7,"$61,545.65 "
2009,SULLIVAN COMMUNITY COLLEGE,4-SUNY CC,7,"$15,812.56 "
2009,MOUNT SAINT MARY COLLEGE,5-INDEPENDENT,7,"$102,912.54 "
2009,ST JOSEPHS COLLEGE,5-INDEPENDENT,7,"$87,957.00 "
2009,ASA INSTITUTE OF BUSINESS,6-BUS. DEGREE,7,"$14,675.75 "
2009,BRYANT & STRATTON SYRACUSE,6-BUS. DEGREE,7,"$11,787.20 "
2009,CUNY GRAD SCH AND UNIV CENTER,1-CUNY SR,6,"$77,707.18 "
2009,SUC BROCKPORT GRAD,3-SUNY SO,6,"$17,617.13 "
2009,COLUMBIA UNIV BUSIESS GRAD,5-INDEPENDENT,6,"$31,818.15 "
2009,DAVIS COLLEGE,5-INDEPENDENT,6,"$12,782.65 "
2009,ROCHESTER INSTITUTE OF TECHLGY,5-INDEPENDENT,6,"$19,680.30 "
2009,ART INSTITUTE OF NEW YORK CITY,6-BUS. DEGREE,6,"$14,496.32 "
2009,BERKELEY COLLEGE,6-BUS. DEGREE,6,"$34,086.02 "
2009,CUNY CITY COLLEGE GRAD,1-CUNY SR,5,"$7,629.55 "
2009,CUNY GRAD SCH UNDERGRAD PROG,1-CUNY SR,5,"$6,512.10 "
2009,CUNY HUNTER COLLEGE GRAD,1-CUNY SR,5,"$13,032.69 "
2009,SUC NEW PALTZ,3-SUNY SO,5,"$74,858.36 "
2009,SUC OSWEGO,3-SUNY SO,5,"$14,470.42 "
2009,SUNY DOWNSTATE MEDICAL CENTER,3-SUNY SO,5,"$10,832.65 "
2009,SUNY UPSTATE MEDICAL UNIV,3-SUNY SO,5,"$7,375.10 "
2009,ADELPHI UNIVERSITY,5-INDEPENDENT,5,"$64,649.05 "
2009,COLUMBIA U TEACHERS COL GRAD,5-INDEPENDENT,5,"$80,031.06 "
2009,CROUSE HOSPITAL,5-INDEPENDENT,5,"$4,310.66 "
2009,MEDAILLE COLLEGE GRAD,5-INDEPENDENT,5,"$17,132.85 "
2009,MERCY COLLEGE-GRAD,5-INDEPENDENT,5,"$34,889.41 "
2009,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,5,"$15,991.15 "
2009,VILLA MARIA COLLEGE OF BUFFALO,5-INDEPENDENT,5,"$6,882.55 "
2009,BERKELEY COLLEGE,6-BUS. DEGREE,5,"$13,053.60 "
2009,COLL WESTCHESTER 2YR,6-BUS. DEGREE,5,"$14,308.00 "
2009,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,5,"$14,088.35 "
2009,JAMESTOWN BUSINESS COLLEGE,6-BUS. DEGREE,5,"$18,194.09 "
2009,WOOD TOBE-COBURN SCHOOL,6-BUS. DEGREE,5,"$18,399.50 "
2009,SUC CORTLAND,3-SUNY SO,4,"$11,427.44 "
2009,BROOKLYN LAW SCHOOL,5-INDEPENDENT,4,"$24,475.50 "
2009,COLUMBIA UNIV  INTL AFFAIRS GRAD,5-INDEPENDENT,4,"$11,013.96 "
2009,JUILLIARD SCHOOL,5-INDEPENDENT,4,"$2,720.00 "
2009,MARIST COLLEGE GRAD,5-INDEPENDENT,4,"$11,725.75 "
2009,METROPOLITAN COLLEGE OF NY,5-INDEPENDENT,4,"$3,672.55 "
2009,ST JOHN FISHER COLLEGE-GRADUATE,5-INDEPENDENT,4,"$48,301.32 "
2009,ST JOSEPH HOSP SCH NURS SYRACUSE,5-INDEPENDENT,4,"$4,240.00 "
2009,SYRACUSE UNIVERSITY GRAD,5-INDEPENDENT,4,"$9,178.28 "
2009,BERKELEY COLLEGE,6-BUS. DEGREE,4,"$23,645.76 "
2009,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,4,"$14,930.30 "
2009,SWEDISH INSTITUTE,6-BUS. DEGREE,4,"$14,268.56 "
2009,CUNY BROOKLYN COLLEGE GRAD,1-CUNY SR,3,"$6,730.75 "
2009,CUNY HERBERT H LEHMAN GRAD,1-CUNY SR,3,"$9,890.10 "
2009,COLLEGE OF SAINT ROSE GRAD,5-INDEPENDENT,3,"$8,796.55 "
2009,COLUMBIA U GRADUATE PROGRAMS,5-INDEPENDENT,3,"$12,237.75 "
2009,DOWLING COLLEGE,5-INDEPENDENT,3,"$7,278.87 "
2009,JAMESTOWN BUSINESS COLLEGE,5-INDEPENDENT,3,"$10,927.80 "
2009,MARIA COLLEGE-REGULAR DAY,5-INDEPENDENT,3,"$5,727.71 "
2009,PACE UNIVERSITY GRAD,5-INDEPENDENT,3,"$16,330.17 "
2009,PHILLIPS BETH ISRAEL SCH.NURSING,5-INDEPENDENT,3,"$1,985.00 "
2009,ST JOHNS UNIVERSITY - GRAD,5-INDEPENDENT,3,"$10,402.08 "
2009,SYRACUSE UNIVERSITY UTICA COLLEGE,5-INDEPENDENT,3,"$8,566.41 "
2009,BRIARCLIFFE COLLEGE,6-BUS. DEGREE,3,"$13,090.36 "
2009,EVEREST INSTITUTE,6-BUS. DEGREE,3,"$8,158.50 "
2009,ITT TECHNICAL INSTITUTE,6-BUS. DEGREE,3,"$9,790.20 "
2009,NEW YORK CAREER INSTITUTE,6-BUS. DEGREE,3,"$21,893.19 "
2009,ST JAMES MERCY HOSP SCH XRAY TECH,8-OTHER,3,"$2,945.40 "
2009,CUNY QUEENS COLLEGE LAW SCHOOL,1-CUNY SR,2,"$4,900.69 "
2009,SUC ONEONTA,3-SUNY SO,2,"$4,041.82 "
2009,SUNY PLATTSBURGH GRAD,3-SUNY SO,2,"$6,574.10 "
2009,BORICUA COLLEGE,5-INDEPENDENT,2,"$1,960.00 "
2009,CLARKSON UNIVERSITY- GRAD,5-INDEPENDENT,2,"$6,855.10 "
2009,MANHATTAN SCHOOL OF MUSIC,5-INDEPENDENT,2,$980.00 
2009,MANHATTANVILLE COLLEGE,5-INDEPENDENT,2,"$4,945.05 "
2009,NEW YORK CHIROPRACTIC COLLEGE,5-INDEPENDENT,2,"$4,895.10 "
2009,NEW YORK INST TECH,5-INDEPENDENT,2,"$11,013.97 "
2009,NEW YORK INST TECH ELLIS ONLINE,5-INDEPENDENT,2,"$9,790.20 "
2009,POLYTECHNIC UNIVERSITY,5-INDEPENDENT,2,"$6,118.88 "
2009,SAMARITAN HOSP NURSING,5-INDEPENDENT,2,"$2,284.79 "
2009,ST ELIZABETH COLG OF NURSING,5-INDEPENDENT,2,$980.00 
2009,ST JOSEPHS COLLEGE - WEEKEND,5-INDEPENDENT,2,"$25,386.90 "
2009,THE KING'S COLLEGE,5-INDEPENDENT,2,$980.00 
2009,TOURO COLLEGE,5-INDEPENDENT,2,"$2,447.54 "
2009,UNIVERSITY OF ROCHESTER,5-INDEPENDENT,2,"$24,995.00 "
2009,BERKELEY COLLEGE,6-BUS. DEGREE,2,"$8,158.50 "
2009,BRIARCLIFFE COLLEGE-PATCHOGUE,6-BUS. DEGREE,2,"$9,790.20 "
2009,DEVRY COLLEGE OF NEW YORK,6-BUS. DEGREE,2,"$12,128.54 "
2009,KELLER GRAD SCHOOL OF MANAGEMENT,6-BUS. DEGREE,2,"$7,342.65 "
2009,FAXSTON ST LUKES SCHOOL RAD TECH,8-OTHER,2,$931.00 
2009,SUC ENV SCI&FORESTRY,3-SUNY SO,1,"$2,447.54 "
2009,SUNY BUFFALO,3-SUNY SO,1,"$4,895.10 "
2009,SUNY MARITIME COLLEGE,3-SUNY SO,1,"$4,895.10 "
2009,SUNY STONY BROOK,3-SUNY SO,1,"$4,895.10 "
2009,SUNY UPSTATE MEDICAL UNIV. (GRAD),3-SUNY SO,1,"$4,895.10 "
2009,ALBANY LAW SCHOOL,5-INDEPENDENT,1,"$4,895.10 "
2009,ALBANY MEDICAL COLLEGE,5-INDEPENDENT,1,"$2,447.55 "
2009,ALBANY MEMORIAL HOSP SCHOOL NURS,5-INDEPENDENT,1,"$2,651.68 "
2009,ALFRED UNIVERSITY GRAD,5-INDEPENDENT,1,"$4,895.10 "
2009,BARD COLLEGE,5-INDEPENDENT,1,"$4,995.00 "
2009,BRAMSON ORT COLLEGE,5-INDEPENDENT,1,"$5,316.50 "
2009,CANISIUS COLLEGE GRAD,5-INDEPENDENT,1,"$1,374.80 "
2009,COLL OF NEW ROCHELLE GRAD,5-INDEPENDENT,1,"$14,630.00 "
2009,COLUMBIA UNIV JOURNALISM GRAD,5-INDEPENDENT,1,"$4,895.10 "
2009,COLUMBIA UNIV LAW GRAD,5-INDEPENDENT,1,"$4,895.10 "
2009,COLUMBIA UNIV NURSING PROG,5-INDEPENDENT,1,$122.50 
2009,CORNELL UNIV.-JOHNSON GRAD SCHOOL,5-INDEPENDENT,1,"$4,895.10 "
2009,CORNELL UNIVERSITY GRAD,5-INDEPENDENT,1,"$2,447.55 "
2009,CULINARY INSTITUTE OF AMERICA,5-INDEPENDENT,1,"$17,816.40 "
2009,D'YOUVILLE COLLEGE,5-INDEPENDENT,1,"$2,447.55 "
2009,FORDHAM UNIVERSITY,5-INDEPENDENT,1,"$3,263.40 "
2009,FORDHAM UNIVERSITY,5-INDEPENDENT,1,"$4,895.10 "
2009,FORDHAM UNIVERSITY,5-INDEPENDENT,1,"$2,447.55 "
2009,GAMLA COLLEGE,5-INDEPENDENT,1,$625.00 
2009,GRADUATE COLLEGE UNION UNIVERSITY,5-INDEPENDENT,1,"$4,995.00 "
2009,HOFSTRA UNIVERSITY,5-INDEPENDENT,1,"$2,447.55 "
2009,IONA COLLEGE,5-INDEPENDENT,1,$611.89 
2009,ITHACA COLLEGE,5-INDEPENDENT,1,"$2,447.55 "
2009,LEMOYNE COLLEGE GRAD,5-INDEPENDENT,1,"$1,223.77 "
2009,MERCY COLLEGE,5-INDEPENDENT,1,$367.50 
2009,MERCY COLLEGE GRAD,5-INDEPENDENT,1,"$3,059.44 "
2009,NAZARETH COLLEGE GRAD,5-INDEPENDENT,1,"$2,447.54 "
2009,NEW YORK COLL OF HEALTH PROFESSIO,5-INDEPENDENT,1,"$2,447.55 "
2009,NYACK COLLEGE,5-INDEPENDENT,1,"$2,447.55 "
2009,PACE UNIVERSITY SCHOOL OF LAW,5-INDEPENDENT,1,"$2,447.55 "
2009,RENSSELAER POLYTECHNIC INST,5-INDEPENDENT,1,"$3,059.43 "
2009,ST BONAVENTURE UNIVERSITY GRAD,5-INDEPENDENT,1,"$4,895.10 "
2009,ST JOHN'S RIVERSIDE HOSPITAL,5-INDEPENDENT,1,$735.00 
2009,ST JOHNS UNIVERSITY LAW SCHOOL,5-INDEPENDENT,1,"$4,895.10 "
2009,ST THOMAS AQUINAS COLLEGE-GRAD,5-INDEPENDENT,1,"$4,995.00 "
2009,SYRACUSE UNIVERSITY LAW,5-INDEPENDENT,1,"$4,895.10 "
2009,THE BELANGER SCHOOL OF NURSING,5-INDEPENDENT,1,$220.50 
2009,TOURO COLLEGE,5-INDEPENDENT,1,"$4,895.10 "
2009,AMERICAN ACAD OF DRAMATIC ARTS,6-BUS. DEGREE,1,$441.00 
2009,AMERICAN ACADEMY MCALLISTER INST.,6-BUS. DEGREE,1,$490.00 
2009,BRYANT & STRATTON BUFFALO,6-BUS. DEGREE,1,$441.00 
2009,BUSINESS INFORMATICS,6-BUS. DEGREE,1,"$1,631.70 "
2009,EMPIRE EDUCATION CORPORATION,6-BUS. DEGREE,1,"$2,447.55 "
2009,LONG ISLAND BUSINESS INSTITUTE,6-BUS. DEGREE,1,"$16,856.00 "
2009,MANDL SCHOOL,6-BUS. DEGREE,1,"$2,447.55 "
2009,MONROE COLLEGE,6-BUS. DEGREE,1,"$2,447.55 "
2009,OLEAN BUSINESS INST,6-BUS. DEGREE,1,"$1,470.00 "
2009,PACIFIC COLLEGE OF ORIENTAL MED,6-BUS. DEGREE,1,"$4,895.10 "
2009,PLAZA COLLEGE- BA,6-BUS. DEGREE,1,$661.50 
2009,PLAZA COLLEGE-2YR,6-BUS. DEGREE,1,"$1,250.00 "
2009,SIMMONS INSTITUTE FUNERAL SERVICE,6-BUS. DEGREE,1,$490.00 
2009,UTICA SCHOOL OF COMMERCE,6-BUS. DEGREE,1,$220.50 
2009,ARNOT OGDEN MEDICAL CENTER,8-OTHER,1,$441.00 
2009,SAMARITAN HOSPITAL NURSING,8-OTHER,1,"$2,855.47 "
2009,ST ELIZABETH HOSP SCHOOL RAD TECH,8-OTHER,1,$490.00 
