business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category
1021,LA SANTANECA DE LA MISSION,2815 MISSION St,San Francisco,CA,94110,37.751885,-122.418406,"(37.751885, -122.418406)",14155282131,1021_20160819,8/19/16 0:00,91,Routine - Unscheduled,1021_20160819_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
81383,Sammy's Cafe,1416 Bush St,San Francisco,CA,94109,,,,,81383_20161024,10/24/16 0:00,69,Routine - Unscheduled,81383_20161024_103120,Moderate risk food holding temperature,Moderate Risk
3174,PARK CHOW,1240 09th Ave,San Francisco,CA,94122,37.758941,-122.48591,"(37.758941, -122.48591)",,3174_20151104,11/4/15 0:00,76,Routine - Unscheduled,3174_20151104_103142,Unclean nonfood contact surfaces,Low Risk
79565,Yan Yan Seafood Restaurant,2241 Judah St,San Francisco,CA,94122,,,,14155665122,79565_20160824,8/24/16 0:00,90,Routine - Unscheduled,79565_20160824_103139,Improper food storage,Low Risk
6025,KIMOCHI INC,1840 SUTTER St 208,San Francisco,CA,94115,37.786428,-122.430883,"(37.786428, -122.430883)",14155932294,6025_20150411,4/11/15 0:00,83,Routine - Unscheduled,6025_20150411_103131,Moderate risk vermin infestation,Moderate Risk
5823,WEBSTER ELEMENTARY SCHOOL,465 MISSOURI St,San Francisco,CA,94107,37.760474,-122.396296,"(37.760474, -122.396296)",14155695787,5823_20150908,9/8/15 0:00,94,Routine - Unscheduled,5823_20150908_103162,Other low risk violation,Low Risk
85602,Lady Falcon Coffee Club,Beach Chalet Soccer Field Parking Lot,San Francisco,CA,,,,,,85602_20160930,9/30/16 0:00,,New Construction,,,
86261,Taqueria Dos Charros,55 Cambon Dr,San Francisco,CA,94132,,,,14155336075,86261_20160824,8/24/16 0:00,90,Routine - Unscheduled,86261_20160824_103131,Moderate risk vermin infestation,Moderate Risk
77645,Banana Home,321 Kearny St,San Francisco,CA,94108,,,,,77645_20160823,8/23/16 0:00,66,Routine - Unscheduled,77645_20160823_103103,High risk food holding temperature,High Risk
75850,Emo's Cafe & Deli,201 A Turk St,San Francisco,CA,94102,,,,,75850_20160711,7/11/16 0:00,90,Routine - Unscheduled,75850_20160711_103157,Food safety certificate or food handler card not available,Low Risk
6030,Woolf House Senior Center,801 Howard St . #413,San Francisco,CA,94103,37.783037,-122.402952,"(37.783037, -122.402952)",14155677603,6030_20150715,7/15/15 0:00,90,Routine - Unscheduled,6030_20150715_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
6030,Woolf House Senior Center,801 Howard St . #413,San Francisco,CA,94103,37.783037,-122.402952,"(37.783037, -122.402952)",14155677603,6030_20150715,7/15/15 0:00,90,Routine - Unscheduled,6030_20150715_103131,Moderate risk vermin infestation,Moderate Risk
6030,Woolf House Senior Center,801 Howard St . #413,San Francisco,CA,94103,37.783037,-122.402952,"(37.783037, -122.402952)",14155677603,6030_20150715,7/15/15 0:00,90,Routine - Unscheduled,6030_20150715_103139,Improper food storage,Low Risk
3286,Super Burrito,1200 Polk St,San Francisco,CA,94109,37.787998,-122.420117,"(37.787998, -122.420117)",,3286_20160705,7/5/16 0:00,70,Routine - Unscheduled,3286_20160705_103132,Improper thawing methods,Moderate Risk
63757,Ajisen Ramen,865 Market St #STC-12,San Francisco,CA,94103,37.784317,-122.407563,"(37.784317, -122.407563)",,63757_20160711,7/11/16 0:00,81,Routine - Unscheduled,63757_20160711_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
69762,Chili House Inc.,726 Clement St,San Francisco,CA,94118,,,,,69762_20161026,10/26/16 0:00,80,Routine - Unscheduled,69762_20161026_103157,Food safety certificate or food handler card not available,Low Risk
36179,Sage Cafe,340 Grove St,San Francisco,CA,94102,37.777988,-122.422209,"(37.777988, -122.422209)",,36179_20150203,2/3/15 0:00,73,Routine - Unscheduled,36179_20150203_103142,Unclean nonfood contact surfaces,Low Risk
320,NAPOLI PIZZA RESTAURANT,1045 POLK St,San Francisco,CA,94109,37.786545,-122.419894,"(37.786545, -122.419894)",14155882222,320_20171004,10/4/17 0:00,77,Routine - Unscheduled,320_20171004_103114,High risk vermin infestation,High Risk
66362,Coffee To The People,1206 Masonic Ave,San Francisco,CA,94117,37.769999,-122.445267,"(37.769999, -122.445267)",,66362_20160122,1/22/16 0:00,100,Routine - Unscheduled,,,
7495,LINCOLN 76,1200 LA PLAYA St,San Francisco,CA,94122,37.763483,-122.509335,"(37.763483, -122.509335)",,7495_20161024,10/24/16 0:00,96,Routine - Unscheduled,7495_20161024_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk
13062,Everett Middle School,450 Church St,San Francisco,CA,,37.763794,-122.428617,"(37.763794, -122.428617)",,13062_20160914,9/14/16 0:00,87,Routine - Unscheduled,13062_20160914_103103,High risk food holding temperature,High Risk
75353,Grumpy Cafe,66 Dorman Ave,San Francisco,CA,94124,,,,,75353_20150511,5/11/15 0:00,92,Routine - Unscheduled,75353_20150511_103139,Improper food storage,Low Risk
3693,NEW HING LUNG RESTAURANT,1556 NORIEGA St,San Francisco,CA,94122,37.754123,-122.48031,"(37.754123, -122.48031)",,3693_20160824,8/24/16 0:00,,Reinspection/Followup,,,
3393,DON RAMON,225 11th St,San Francisco,CA,94103,37.772764,-122.415082,"(37.772764, -122.415082)",14155339141,3393_20150113,1/13/15 0:00,86,Routine - Unscheduled,3393_20150113_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
68128,flourChylde Bakery,50 Post St,San Francisco,CA,94104,,,,,68128_20161027,10/27/16 0:00,100,Routine - Unscheduled,,,
919,"Ritz-Carlton, SF -  P-37 Restaurant and Bar",600 Stockton St 4th Floor,San Francisco,CA,94108,37.791757,-122.407377,"(37.791757, -122.407377)",,919_20160330,3/30/16 0:00,92,Routine - Unscheduled,919_20160330_103144,Unapproved or unmaintained equipment or utensils,Low Risk
1351,EXIT THEATRE,156 EDDY St,San Francisco,CA,94102,37.784288,-122.410224,"(37.784288, -122.410224)",,1351_20160824,8/24/16 0:00,,Reinspection/Followup,,,
5953,ST PETER'S PARISH SCHOOL,1266 FLORIDA St,San Francisco,CA,94110,37.751678,-122.41,"(37.751678, -122.41)",,5953_20171002,10/2/17 0:00,100,Routine - Unscheduled,,,
62921,Ka'Fe 99 SQFT,3150 18th St #114,San Francisco,CA,94110,37.762178,-122.414183,"(37.762178, -122.414183)",,62921_20171002,10/2/17 0:00,81,Routine - Unscheduled,62921_20171002_103158,Unpermitted food facility,Low Risk
64361,Aroma Tea Shop,302 06th Ave,San Francisco,CA,94118,37.778382,-122.462787,"(37.778382, -122.462787)",,64361_20161006,10/6/16 0:00,92,Routine - Unscheduled,64361_20161006_103157,Food safety certificate or food handler card not available,Low Risk
82690,Hula Truck,Off The Grid,San Francisco,CA,,,,,,82690_20160311,3/11/16 0:00,,Structural Inspection,,,
77667,Grain D'or,236 Clement St,San Francisco,CA,94118,,,,,77667_20160222,2/22/16 0:00,85,Routine - Unscheduled,77667_20160222_103131,Moderate risk vermin infestation,Moderate Risk
77645,Banana Home,321 Kearny St,San Francisco,CA,94108,,,,,77645_20160823,8/23/16 0:00,66,Routine - Unscheduled,77645_20160823_103143,Inadequate warewashing facilities or equipment,Low Risk
6619,J C Market,830 Jackson St,San Francisco,CA,94133,37.795788,-122.408834,"(37.795788, -122.408834)",,6619_20150107,1/7/15 0:00,94,Routine - Unscheduled,6619_20150107_103138,Improper storage use or identification of toxic substances,Low Risk
62780,Potrero Shell,2890 03rd St,San Francisco,CA,94107,37.752974,-122.38796,"(37.752974, -122.38796)",,62780_20150724,7/24/15 0:00,92,Routine - Unscheduled,62780_20150724_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
66503,Prubechu,2847 Mission St,San Francisco,CA,94110,,,,14155953654,66503_20160819,8/19/16 0:00,96,Routine - Unscheduled,66503_20160819_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
88488,Dim Sum Kitchen Inc,2520 San Bruno Ave,San Francisco,CA,94134,,,,,88488_20161116,11/16/16 0:00,,Reinspection/Followup,,,
83476,Kio Ramen,3528 Balboa St,San Francisco,CA,94121,,,,14155535056,83476_20161021,10/21/16 0:00,72,Routine - Unscheduled,83476_20161021_103139,Improper food storage,Low Risk
81460,"Le Soleil International Holdings, Inc",133 Clement  St.,San Francisco,CA,94118,,,,14155664848,81460_20160615,6/15/16 0:00,78,Routine - Unscheduled,81460_20160615_103131,Moderate risk vermin infestation,Moderate Risk
79654,Orenchi,174 Valencia St,San Francisco,CA,94103,,,,14150829579,79654_20160614,6/14/16 0:00,77,Routine - Unscheduled,79654_20160614_103120,Moderate risk food holding temperature,Moderate Risk
58673,New Luen Sing Fish Market,1207 Stockton St,San Francisco,CA,94133,37.796973,-122.408504,"(37.796973, -122.408504)",,58673_20160823,8/23/16 0:00,78,Routine - Unscheduled,58673_20160823_103156,Permit license or inspection report not posted,Low Risk
1631,Casa Mexicana Restaurant,3917 24th St,San Francisco,CA,94114,37.751513,-122.430179,"(37.751513, -122.430179)",,1631_20161006,10/6/16 0:00,,Reinspection/Followup,,,
1318,GORDO TAQUERIA #6,5450 GEARY Blvd,San Francisco,CA,94121,37.780517,-122.477804,"(37.780517, -122.477804)",,1318_20160712,7/12/16 0:00,81,Routine - Unscheduled,1318_20160712_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
65860,Super Duper,721 MARKET St,San Francisco,CA,94103,37.787097,-122.404122,"(37.787097, -122.404122)",,65860_20160819,8/19/16 0:00,,Reinspection/Followup,,,
68799,Zeitgeist,199 VALENCIA St,San Francisco,CA,94110,,,,14155436891,68799_20160526,5/26/16 0:00,86,Routine - Unscheduled,68799_20160526_103150,Improper or defective plumbing,Low Risk
2610,CAFE LA BOHEME,3318 24th St,San Francisco,CA,94110,37.752284,-122.418928,"(37.752284, -122.418928)",,2610_20171003,10/3/17 0:00,90,Routine - Unscheduled,2610_20171003_103144,Unapproved or unmaintained equipment or utensils,Low Risk
79654,Orenchi,174 Valencia St,San Francisco,CA,94103,,,,14150829579,79654_20160614,6/14/16 0:00,77,Routine - Unscheduled,79654_20160614_103133,Foods not protected from contamination,Moderate Risk
68699,Pretty Please Bakeshop,291 03rd Ave,San Francisco,CA,94118,37.783545,-122.461458,"(37.783545, -122.461458)",,68699_20161026,10/26/16 0:00,98,Routine - Unscheduled,68699_20161026_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk
59289,Golden Gate Dim Sum Seafood,1829 Clement St,San Francisco,CA,94121,37.782243,-122.479009,"(37.782243, -122.479009)",,59289_20160602,6/2/16 0:00,68,Routine - Unscheduled,59289_20160602_103103,High risk food holding temperature,High Risk
67,Revolution Cafe,3248 22nd St,San Francisco,CA,94110,37.755419,-122.419542,"(37.755419, -122.419542)",,67_20160707,7/7/16 0:00,,Complaint,,,
76595,Joo Mak,4828 Geary Blvd,San Francisco,CA,94118,,,,,76595_20150402,4/2/15 0:00,96,Routine - Unscheduled,76595_20150402_103142,Unclean nonfood contact surfaces,Low Risk
84338,Tacos El Gondo,Off The Grid,San Francisco,CA,,,,,14150215404,84338_20161007,10/7/16 0:00,88,Routine - Unscheduled,84338_20161007_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
1127,Starbucks Coffee,555 California St,San Francisco,CA,94104,37.792773,-122.403567,"(37.792773, -122.403567)",,1127_20160615,6/15/16 0:00,94,Routine - Unscheduled,1127_20160615_103142,Unclean nonfood contact surfaces,Low Risk
81886,Cafe Broadway,674 Broadway St,San Francisco,CA,94133,,,,,81886_20160516,5/16/16 0:00,,Reinspection/Followup,,,
3038,TURK & LARKIN DELI,476 TURK St,San Francisco,CA,94102,37.782458,-122.416873,"(37.782458, -122.416873)",14155776889,3038_20160711,7/11/16 0:00,,Reinspection/Followup,,,
14075,BLUE BOTTLE COFFEE LLC,315 LINDEN ST,San Francisco,CA,94102,37.77634,-122.423099,"(37.77634, -122.423099)",,14075_20160711,7/11/16 0:00,94,Routine - Unscheduled,14075_20160711_103129,Insufficient hot water or running water,Moderate Risk
3165,HAN IL KWAN,1802 BALBOA St,San Francisco,CA,94121,37.776599,-122.478292,"(37.776599, -122.478292)",14153598244,3165_20161003,10/3/16 0:00,79,Routine - Unscheduled,3165_20161003_103154,Unclean or degraded floors walls or ceilings,Low Risk
80419,San Francisco Farmers Market,4929 Mission St,San Francisco,CA,94112,,,,,80419_20171002,10/2/17 0:00,86,Routine - Unscheduled,80419_20171002_103133,Foods not protected from contamination,Moderate Risk
79011,AT&T PARK - Draft Beer Cart,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,79011_20150419,4/19/15 0:00,96,Routine - Unscheduled,79011_20150419_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
80422,Seed + Salt,2240 Chestnut St,San Francisco,CA,,,,,14155671440,80422_20160525,5/25/16 0:00,,Reinspection/Followup,,,
6564,HWA LEI MARKET,2970 A 16th St,San Francisco,CA,94103,37.774722,-122.406761,"(37.774722, -122.406761)",14155861618,6564_20171002,10/2/17 0:00,,Reinspection/Followup,,,
5811,MANN MIDDLE SCHOOL,3351 23rd St,San Francisco,CA,94110,37.753704,-122.420198,"(37.753704, -122.420198)",14155695881,5811_20160912,9/12/16 0:00,98,Routine - Unscheduled,5811_20160912_103161,Low risk vermin infestation,Low Risk
81999,Hongry Kong (#2),Approved Private Locations,San Francisco,CA,94103,,,,,81999_20160827,8/27/16 0:00,83,Routine - Unscheduled,81999_20160827_103103,High risk food holding temperature,High Risk
4654,House of Bagels,5030 Geary Blvd,San Francisco,CA,94118,37.780688,-122.473471,"(37.780688, -122.473471)",,4654_20160712,7/12/16 0:00,,Reinspection/Followup,,,
75689,Tosca Cafe,242 Columbus Ave,San Francisco,CA,94133,,,,14157512710,75689_20160707,7/7/16 0:00,98,Routine - Unscheduled,75689_20160707_103144,Unapproved or unmaintained equipment or utensils,Low Risk
2854,SANRAKU,101 04th St 1/F,San Francisco,CA,94103,37.784548,-122.40419,"(37.784548, -122.40419)",,2854_20160513,5/13/16 0:00,68,Routine - Unscheduled,2854_20160513_103102,Unclean hands or improper use of gloves,High Risk
2919,OMNI S.F. Hotel - Restaurant & Bar,"500 California St, 1st Floor",San Francisco,CA,94104,37.792888,-122.403135,"(37.792888, -122.403135)",,2919_20160311,3/11/16 0:00,79,Routine - Unscheduled,2919_20160311_103148,No thermometers or uncalibrated thermometers,Low Risk
2017,THE GROVE FILLMORE,2016 FILLMORE St,San Francisco,CA,94115,37.788147,-122.433637,"(37.788147, -122.433637)",14155471419,2017_20161024,10/24/16 0:00,92,Routine - Unscheduled,2017_20161024_103120,Moderate risk food holding temperature,Moderate Risk
2337,EL TACO LOCO INC.,3274 24th St,San Francisco,CA,94110,37.752308,-122.417881,"(37.752308, -122.417881)",,2337_20171003,10/3/17 0:00,86,Routine - Unscheduled,2337_20171003_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk
81077,Waffle Cone Shop,Pier 39  B-4,San Francisco,CA,94133,,,,14155959312,81077_20160824,8/24/16 0:00,,Reinspection/Followup,,,
63971,Munchboxx,643 Clay St,San Francisco,CA,94111,37.794554,-122.403827,"(37.794554, -122.403827)",14155514286,63971_20160912,9/12/16 0:00,96,Routine - Unscheduled,63971_20160912_103142,Unclean nonfood contact surfaces,Low Risk
3875,MARINA SUPER,2323 CHESTNUT St,San Francisco,CA,94123,37.800124,-122.441497,"(37.800124, -122.441497)",,3875_20160706,7/6/16 0:00,65,Routine - Unscheduled,3875_20160706_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
2725,BOBOQUIVARI'S,1450 LOMBARD St,San Francisco,CA,94123,37.801218,-122.425535,"(37.801218, -122.425535)",14155448880,2725_20160511,5/11/16 0:00,90,Routine - Unscheduled,2725_20160511_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk
3611,ABSINTHE BRASSERIE & BAR,398 HAYES St,San Francisco,CA,94102,37.77694,-122.422962,"(37.77694, -122.422962)",14155551590,3611_20160628,6/28/16 0:00,90,Routine - Unscheduled,3611_20160628_103133,Foods not protected from contamination,Moderate Risk
71287,Glaze Teriyaki,1946 FILLMORE St,San Francisco,CA,94115,37.787778,-122.433557,"(37.787778, -122.433557)",14155779878,71287_20150921,9/21/15 0:00,78,Routine - Unscheduled,71287_20150921_103114,High risk vermin infestation,High Risk
78668,Wicked Grounds,289 08th St,San Francisco,CA,94103,,,,,78668_20160822,8/22/16 0:00,96,Routine - Unscheduled,78668_20160822_103142,Unclean nonfood contact surfaces,Low Risk
63601,Tokyo Express Restaurant,814 Mission St,San Francisco,CA,94103,37.784163,-122.404739,"(37.784163, -122.404739)",,63601_20160525,5/25/16 0:00,69,Routine - Unscheduled,63601_20160525_103154,Unclean or degraded floors walls or ceilings,Low Risk
58673,New Luen Sing Fish Market,1207 Stockton St,San Francisco,CA,94133,37.796973,-122.408504,"(37.796973, -122.408504)",,58673_20160823,8/23/16 0:00,78,Routine - Unscheduled,58673_20160823_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk
38442,Yum Yum Hunan,1828 DIVISADERO St,San Francisco,CA,94115,37.786578,-122.440096,"(37.786578, -122.440096)",,38442_20160418,4/18/16 0:00,81,Routine - Unscheduled,38442_20160418_103154,Unclean or degraded floors walls or ceilings,Low Risk
64236,Sutter Pub and Restaurant,700 Sutter St,San Francisco,CA,94102,37.78881,-122.41188,"(37.78881, -122.41188)",,64236_20161025,10/25/16 0:00,90,Routine - Unscheduled,64236_20161025_103139,Improper food storage,Low Risk
83476,Kio Ramen,3528 Balboa St,San Francisco,CA,94121,,,,14155535056,83476_20161021,10/21/16 0:00,72,Routine - Unscheduled,83476_20161021_103103,High risk food holding temperature,High Risk
21909,Slider Diner,1202 Sutter St,San Francisco,CA,94109,37.787806,-122.420192,"(37.787806, -122.420192)",,21909_20160706,7/6/16 0:00,92,Routine - Unscheduled,21909_20160706_103138,Improper storage use or identification of toxic substances,Low Risk
69759,Fish N Gari,1718 Polk St,San Francisco,CA,94109,37.792577,-122.421016,"(37.792577, -122.421016)",,69759_20160708,7/8/16 0:00,71,Routine - Unscheduled,69759_20160708_103132,Improper thawing methods,Moderate Risk
2716,RED A BAKERY,634 CLEMENT St,San Francisco,CA,94118,37.782888,-122.466101,"(37.782888, -122.466101)",,2716_20161027,10/27/16 0:00,82,Routine - Unscheduled,2716_20161027_103133,Foods not protected from contamination,Moderate Risk
79586,AT&T PARK - Garden Table Stand,24 Willie Mays Plaza,San Francisco,CA,94107,,,,,79586_20160410,4/10/16 0:00,100,Routine - Unscheduled,,,
75701,Gourment Noodle House,3751 Geary Blvd,San Francisco,CA,94118,,,,14155227427,75701_20160407,4/7/16 0:00,,Foodborne Illness Investigation,,,
85458,Soulnese,Off The Grid,San Francisco,CA,,,,,,85458_20160827,8/27/16 0:00,86,Routine - Unscheduled,85458_20160827_103148,No thermometers or uncalibrated thermometers,Low Risk
